rev_id	original	corrected	errorCode	idx	teifile	Main_category	Subcategory
12-81	það sem það kostra að láta senda	sendingarkostnað	wording	NA	texti015.xml	style	wording
12-82	Eining	Einnig	swapped-letters	NA	texti015.xml	orthography	typo
12-83	matin	matinn	n4nn	83-1	texti015.xml	orthography	spelling
12-83	matin	matinn	nonword	83-1	texti015.xml	orthography	nonword
12-83b	koma	vera	wording	NA	texti015.xml	style	wording
12-84	íttir	ýtir	í4ý	84-1	texti015.xml	orthography	spelling
12-84	íttir	ýtir	extra-letter	84-1	texti015.xml	orthography	typo
12-84	íttir	ýtir	nonword	84-1	texti015.xml	orthography	nonword
12-85	NA	„	missing-quots	85-1	texti015.xml	orthography	punctuation
12-86	NA	“	dep	85-1	texti015.xml	other	miscellaneous
12-86b	valdi	velur	past4pres	NA	texti015.xml	grammar	tense
12-87	dag til að fá matin	afhendingardagsetningu	wording	NA	texti015.xml	style	wording
12-88	er búin að ítta	ýtir	wording	88-1	texti015.xml	style	wording
12-88	er búin að ítta	ýtir	í4ý	88-2	texti015.xml	orthography	spelling
12-88	er búin að ítta	ýtir	extra-letter	88-2	texti015.xml	orthography	typo
12-88	er búin að ítta	ýtir	nonword	88-2	texti015.xml	orthography	nonword
12-89	eitthvern	einhvern	nonword	NA	texti015.xml	orthography	nonword
12-90	4	fjórum	number4word	NA	texti015.xml	style	numbers
12-91	Íslenksa Enska	: Íslenska , enska .	missing-colon	91-1	texti015.xml	orthography	punctuation
12-91	Íslenksa Enska	: Íslenska , enska .	swapped-letters	91-2	texti015.xml	orthography	typo
12-91	Íslenksa Enska	: Íslenska , enska .	nonword	91-2	texti015.xml	orthography	nonword
12-91	Íslenksa Enska	: Íslenska , enska .	missing-comma	91-3	texti015.xml	orthography	punctuation
12-91	Íslenksa Enska	: Íslenska , enska .	upper4lower-common	91-4	texti015.xml	orthography	capitalization
12-91	Íslenksa Enska	: Íslenska , enska .	missing-period	91-5	texti015.xml	orthography	punctuation
12-92	síðuni	síðunni	n4nn	92-1	texti015.xml	orthography	spelling
12-92	síðuni	síðunni	nonword	92-1	texti015.xml	orthography	nonword
12-93	innskrá	innskráð	verb-inflection	NA	texti015.xml	grammar	inflection
12-94	inn	NA	extra-word	NA	texti015.xml	vocabulary	insertion
12-95	starfsmanna síðuna	starfsmannasíðuna	split-compound	NA	texti015.xml	orthography	spacing
12-96	hnappin	hnappinn	n4nn	96-1	texti015.xml	orthography	spelling
12-96	hnappin	hnappinn	nonword	96-1	texti015.xml	orthography	nonword
12-97	nirði	niðri	swapped-letters	NA	texti015.xml	orthography	typo
12-98	Innsrkáing starsmanna	, „ Innskráning starfsmanna “	missing-comma	98-1	texti015.xml	orthography	punctuation
12-98	Innsrkáing starsmanna	, „ Innskráning starfsmanna “	swapped-letters	98-2	texti015.xml	orthography	typo
12-98	Innsrkáing starsmanna	, „ Innskráning starfsmanna “	missing-letter	98-2	texti015.xml	orthography	typo
12-98	Innsrkáing starsmanna	, „ Innskráning starfsmanna “	nonword	98-2	texti015.xml	orthography	nonword
12-98	Innsrkáing starsmanna	, „ Innskráning starfsmanna “	missing-letter	98-3	texti015.xml	orthography	typo
12-98	Innsrkáing starsmanna	, „ Innskráning starfsmanna “	nonword	98-3	texti015.xml	orthography	nonword
12-98	Innsrkáing starsmanna	, „ Innskráning starfsmanna “	missing-quots	98-4	texti015.xml	orthography	punctuation
12-99	er búin að ýta	hefur ýtt	wording	NA	texti015.xml	style	wording
12-100	pop-up gulli	sprettigluggi	fw4ice	100-1	texti015.xml	style	style
12-100	pop-up gulli	sprettigluggi	split-compound	100-1	texti015.xml	orthography	spacing
12-100	pop-up gulli	sprettigluggi	swapped-letters	100-1	texti015.xml	orthography	typo
12-100	pop-up gulli	sprettigluggi	missing-letter	100-1	texti015.xml	orthography	typo
12-100	pop-up gulli	sprettigluggi	letter-rep	100-1	texti015.xml	orthography	typo
12-101	starfsmanna númer	starfsmannanúmer	split-compound	NA	texti015.xml	orthography	spacing
12-102	í innskáingu	við innskráningu	wrong-prep	102-1	texti015.xml	grammar	prep
12-102	í innskáingu	við innskráningu	missing-letter	102-2	texti015.xml	orthography	typo
12-102	í innskáingu	við innskráningu	missing-letter	102-2	texti015.xml	orthography	typo
12-102	í innskáingu	við innskráningu	nonword	102-2	texti015.xml	orthography	nonword
12-103	NA	glugginn	wording	103-1	texti015.xml	style	wording
12-103	NA	glugginn	n4nn	103-1	texti015.xml	orthography	spelling
12-103	NA	glugginn	nonword	103-1	texti015.xml	orthography	nonword
12-104	upp gluggin	NA	dep	103-1	texti015.xml	other	miscellaneous
12-105	upplýsngar	upplýsingar .	missing-letter	105-1	texti015.xml	orthography	typo
12-105	upplýsngar	upplýsingar .	nonword	105-1	texti015.xml	orthography	nonword
12-105	upplýsngar	upplýsingar .	missing-period	105-2	texti015.xml	orthography	punctuation
12-106	búin	búinn	n4nn	106-1	texti015.xml	orthography	spelling
12-106	búin	búinn	agreement-pred	106-1	texti015.xml	grammar	agreement
12-108	komin	kominn	n4nn	108-1	texti015.xml	orthography	spelling
12-108	komin	kominn	agreement-pred	108-1	texti015.xml	grammar	agreement
12-109	stafsmanna	starfsmanna	missing-letter	109-1	texti015.xml	orthography	typo
12-109	stafsmanna	starfsmanna	nonword	109-1	texti015.xml	orthography	nonword
12-110	ný	„ nýr	missing-quots	110-1	texti015.xml	orthography	punctuation
12-110	ný	„ nýr	agreement-concord	110-2	texti015.xml	grammar	agreement
12-111	NA	“	dep	110-1	texti015.xml	other	miscellaneous
12-112	birtist nýr pakki aðgerir	birtast þær aðgerðir	agreement	112-1	texti015.xml	grammar	agreement
12-112	birtist nýr pakki aðgerir	birtast þær aðgerðir	wording	112-2	texti015.xml	style	wording
12-112	birtist nýr pakki aðgerir	birtast þær aðgerðir	missing-letter	112-3	texti015.xml	orthography	typo
12-112	birtist nýr pakki aðgerir	birtast þær aðgerðir	nonword	112-3	texti015.xml	orthography	nonword
12-113	er sýnd	sýndar eru	agreement	113-1	texti015.xml	grammar	agreement
12-113	er sýnd	sýndar eru	agreement-pred	113-2	texti015.xml	grammar	agreement
12-113	er sýnd	sýndar eru	wording	113-3	texti015.xml	style	wording
12-114	NA	við	wording	114-1	texti015.xml	style	wording
12-115	við pakka	pakkanum	dep	114-1	texti015.xml	other	miscellaneous
12-115	við pakka	pakkanum	ind4def	114-2	texti015.xml	grammar	definitiveness
12-116	hana vil	hann vill	letter-rep	116-1	texti015.xml	orthography	typo
12-116	hana vil	hann vill	want	116-2	texti015.xml	grammar	inflection
12-117	3	þrír	number4word	NA	texti015.xml	style	numbers
12-118	hver	hvern	agreement-concord	NA	texti015.xml	grammar	agreement
13-1	,	;	comma4semicolon	NA	texti001.xml	orthography	punctuation
13-2	enþá daginn	enn þann dag	collocation	NA	texti001.xml	vocabulary	collocation
13-3	NA	og	missing-conjunction	NA	texti001.xml	orthography	punctuation
13-4	námsferil	námsferli	letter-rep	NA	texti001.xml	orthography	typo
13-5	nemendana	nemendanna	n4nn	NA	texti001.xml	orthography	spelling
13-6	á	ætti	ind4sub	NA	texti001.xml	grammar	mood
13-7	í	NA	extra-prep	NA	texti001.xml	grammar	prep
13-8	NA	,	missing-comma	NA	texti001.xml	orthography	punctuation
13-9	námefnið	námsefnið	missing-letter	9-1	texti001.xml	orthography	typo
13-9	námefnið	námsefnið	nonword	9-1	texti001.xml	orthography	nonword
13-10	hefðbunda	hefðbundna	missing-letter	NA	texti001.xml	orthography	typo
13-11	talar	talaði	pres4past	NA	texti001.xml	grammar	tense
13-12	sveigjanleikans	sveigjanleika	nominal-inflection	12-1	texti001.xml	grammar	inflection
13-12	sveigjanleikans	sveigjanleika	case-prep	12-1	texti001.xml	grammar	case
13-12	sveigjanleikans	sveigjanleika	def4ind	12-2	texti001.xml	grammar	definitiveness
13-13	sveigjanleikan	sveigjanleikann	n4nn	NA	texti001.xml	orthography	spelling
13-14	vilji	vildi	pres4past	NA	texti001.xml	grammar	tense
13-15	ráði	réðu	pres4past	NA	texti001.xml	grammar	tense
13-16	hafi	hefðu	pres4past	NA	texti001.xml	grammar	tense
13-17	ríkji	ríkti	pres4past	NA	texti001.xml	grammar	tense
13-17b	þau	nemendur	pro4noun	NA	texti001.xml	coherence	pro
13-18	heldur	NA	extra-word	NA	texti001.xml	vocabulary	insertion
13-19	„ John Dewey í hugsun og verki – menntun	John Dewey í hugsun og verki – menntun	extra-quots	19-1	texti001.xml	orthography	punctuation
13-19	„ John Dewey í hugsun og verki – menntun	John Dewey í hugsun og verki – menntun	nonit4it	19-2	texti001.xml	style	style
13-20	reynsla og lýðræði “	reynsla og lýðræði	dep	19-1	texti001.xml	other	miscellaneous
13-20	reynsla og lýðræði “	reynsla og lýðræði	dep	19-2	texti001.xml	other	miscellaneous
13-21	gerði	ruglaði	wording	21-1	texti001.xml	style	wording
13-22	svolítið ruglaða	aðeins	dep	21-1	texti001.xml	other	miscellaneous
13-23	segir	segi	ind4sub-verb	NA	texti001.xml	grammar	mood
13-24	á	eigi	ind4sub-verb	NA	texti001.xml	grammar	mood
13-25	stærri	stærra	agreement-concord	25-1	texti001.xml	grammar	agreement
13-25	stærri	stærra	adjective-inflection	25-1	texti001.xml	grammar	inflection
14-1	Ferðamanna garðurinn	Ferðamannagarðurinn	split-compound	NA	texti014.xml	orthography	spacing
14-2	15júní	15.júní	missing-period	NA	texti014.xml	orthography	punctuation
14-3	20ágúst	20.ágúst	missing-period	NA	texti014.xml	orthography	punctuation
14-4	NA	frá	missing-prep	NA	texti014.xml	grammar	prep
14-4b	-	–	hyphen4endash	NA	texti014.xml	orthography	punctuation
14-5	NA	. Sjá	missing-period	5-1	texti014.xml	orthography	punctuation
14-5	NA	. Sjá	missing-word	5-2	texti014.xml	vocabulary	omission
14-6	NA	.	missing-period	NA	texti014.xml	orthography	punctuation
14-7	getru	getur	swapped-letters	NA	texti014.xml	orthography	typo
14-8	upplyfa	upplifa	y4i	8-1	texti014.xml	orthography	spelling
14-8	upplyfa	upplifa	nonword	8-1	texti014.xml	orthography	nonword
14-9	á Engi	.	extra-words	9-1	texti014.xml	vocabulary	insertion
14-9	á Engi	.	missing-period	9-2	texti014.xml	orthography	punctuation
14-10	trjátegunum	trjátegundum	missing-letter	10-1	texti014.xml	orthography	typo
14-10	trjátegunum	trjátegundum	nonword	10-1	texti014.xml	orthography	nonword
14-11	,	og	comma4conjunction	NA	texti014.xml	orthography	punctuation
14-12	NA	af	missing-prep	NA	texti014.xml	grammar	prep
14-13	þeirra	hans	agreement-pro	NA	texti014.xml	grammar	agreement
14-14	ávaxttré	ávaxtatré	missing-letter	14-1	texti014.xml	orthography	typo
14-14	ávaxttré	ávaxtatré	nonword	14-1	texti014.xml	orthography	nonword
14-15	,	.	comma4period	NA	texti014.xml	orthography	punctuation
14-15b	maður	fólk	wording	NA	texti014.xml	style	wording
14-16	NA	:	missing-colon	NA	texti014.xml	orthography	punctuation
14-17	ræktuninn	ræktunin	nn4n	17-1	texti014.xml	orthography	spelling
14-17	ræktuninn	ræktunin	nonword	17-1	texti014.xml	orthography	nonword
14-20	leiðinn	leiðin	nn4n	NA	texti014.xml	orthography	spelling
14-21	veið aupveld	verið auðveld	missing-letter	21-1	texti014.xml	orthography	typo
14-21	veið aupveld	verið auðveld	letter-rep	21-2	texti014.xml	orthography	typo
14-21	veið aupveld	verið auðveld	nonword	21-2	texti014.xml	orthography	nonword
14-22	er	erum	agreement	NA	texti014.xml	grammar	agreement
14-23	NA	að	missing-inf-part	NA	texti014.xml	grammar	syntax
14-24	NA	garðinn í	wording	24-1	texti014.xml	style	wording
14-24	NA	garðinn í	missing-prep	24-2	texti014.xml	grammar	prep
14-25	garðinn	NA	dep	24-1	texti014.xml	other	miscellaneous
14-26	einhverjar nýjungar	NA	wording	26-1	texti014.xml	style	wording
14-27	NA	í ár	dep	26-1	texti014.xml	other	miscellaneous
14-28	í ár	einhverjar nýjungar	dep	26-1	texti014.xml	other	miscellaneous
14-29	undana farinn	undanfarin	split-word	29-1	texti014.xml	orthography	spacing
14-29	undana farinn	undanfarin	extra-letter	29-1	texti014.xml	orthography	typo
14-29	undana farinn	undanfarin	nonword	29-1	texti014.xml	orthography	nonword
14-29	undana farinn	undanfarin	nn4n	29-1	texti014.xml	orthography	spelling
14-30	ljóðasýnigu efit	ljóðasýningu eftir	missing-letter	30-1	texti014.xml	orthography	typo
14-30	ljóðasýnigu efit	ljóðasýningu eftir	nonword	30-1	texti014.xml	orthography	nonword
14-30	ljóðasýnigu efit	ljóðasýningu eftir	swapped-letters	30-2	texti014.xml	orthography	typo
14-30	ljóðasýnigu efit	ljóðasýningu eftir	missing-letter	30-2	texti014.xml	orthography	typo
14-30	ljóðasýnigu efit	ljóðasýningu eftir	nonword	30-2	texti014.xml	orthography	nonword
14-31	NA	og	missing-conjunction	NA	texti014.xml	orthography	punctuation
14-32	boðið	NA	extra-word	NA	texti014.xml	vocabulary	insertion
14-32b	kryddjurtarpopp	kryddjurtapopp	compound-collocation	NA	texti014.xml	orthography	nonword
14-32c	enginn	engin	gendered	32c-1	texti014.xml	style	exclusion
14-32d	verður	verða	dep	32c-1	texti014.xml	other	miscellaneous
14-32e	svikinn	svikin	dep	32c-1	texti014.xml	other	miscellaneous
14-32f	kemur	koma	dep	32c-1	texti014.xml	other	miscellaneous
14-33	getur bæði	geta gestir	missing-sub	33-1	texti014.xml	grammar	syntax
14-33	getur bæði	geta gestir	wording	33-2	texti014.xml	style	wording
14-34	NA	bæði	dep	33-2	texti014.xml	other	miscellaneous
14-35	velkominn	velkomin	nn4n	35-1	texti014.xml	orthography	spelling
14-35	velkominn	velkomin	agreement-pred	35-1	texti014.xml	grammar	agreement
15-1	,	:	comma4colon	NA	texti019.xml	orthography	punctuation
15-2	félagsnámskenning	félagsnámskenningu	nominal-inflection	2-1	texti019.xml	grammar	inflection
15-2	félagsnámskenning	félagsnámskenningu	case-prep	2-1	texti019.xml	grammar	case
15-3	Fyrstu rannsóknir John Bowlby	Í fyrstu rannsóknum Johns Bowlbys	missing-prep	3-1	texti019.xml	grammar	prep
15-3	Fyrstu rannsóknir John Bowlby	Í fyrstu rannsóknum Johns Bowlbys	nominal-inflection	3-2	texti019.xml	grammar	inflection
15-3	Fyrstu rannsóknir John Bowlby	Í fyrstu rannsóknum Johns Bowlbys	foreign-name	3-2	texti019.xml	orthography	foreign
15-3	Fyrstu rannsóknir John Bowlby	Í fyrstu rannsóknum Johns Bowlbys	nominal-inflection	3-3	texti019.xml	grammar	inflection
15-3	Fyrstu rannsóknir John Bowlby	Í fyrstu rannsóknum Johns Bowlbys	foreign-name	3-3	texti019.xml	orthography	foreign
15-4	missa	missi	ind4sub	NA	texti019.xml	grammar	mood
15-5	, þar	við skoðun á áhrifunum	extra-comma	5-1	texti019.xml	orthography	punctuation
15-5	, þar	við skoðun á áhrifunum	wording	5-2	texti019.xml	style	wording
15-6	þeir skoðuðu áhrifin sem	það hafði á	dep	5-2	texti019.xml	other	miscellaneous
15-6	þeir skoðuðu áhrifin sem	það hafði á	wording	6-1	texti019.xml	style	wording
15-7	urðu fyrir þegar þau voru	að vera	dep	6-1	texti019.xml	other	miscellaneous
15-7	urðu fyrir þegar þau voru	að vera	extra-conjunction	7-1	texti019.xml	orthography	punctuation
15-7	urðu fyrir þegar þau voru	að vera	extra-sub	7-2	texti019.xml	grammar	syntax
15-7	urðu fyrir þegar þau voru	að vera	verb-inflection	7-3	texti019.xml	grammar	inflection
15-8	, þeir	og	comma4conjunction	8-1	texti019.xml	orthography	punctuation
15-8	, þeir	og	wording	8-2	texti019.xml	style	wording
15-9	NA	þeir	dep	8-2	texti019.xml	other	miscellaneous
15-10	börn	börnin	ind4def	NA	texti019.xml	grammar	definitiveness
15-11	umönnunaraðila gáfu	umönnunaraðilar gæfu	nominal-inflection	11-1	texti019.xml	grammar	inflection
15-11	umönnunaraðila gáfu	umönnunaraðilar gæfu	ind4sub-conj	11-2	texti019.xml	grammar	mood
15-12	kenningu Dollard	atferliskenningu Dollards	wording	12-1	texti019.xml	style	wording
15-12	kenningu Dollard	atferliskenningu Dollards	nominal-inflection	12-2	texti019.xml	grammar	inflection
15-12	kenningu Dollard	atferliskenningu Dollards	foreign-name	12-2	texti019.xml	orthography	foreign
15-13	Miller	Millers	nominal-inflection	13-1	texti019.xml	grammar	inflection
15-13	Miller	Millers	foreign-name	13-1	texti019.xml	orthography	foreign
15-14	um atferliskenninguna	NA	dep	12-1	texti019.xml	other	miscellaneous
15-15	segja	sögðu	pres4past	NA	texti019.xml	grammar	tense
15-16	verður	yrði	ind4sub-verb	16-1	texti019.xml	grammar	mood
15-16	verður	yrði	pres4past	16-1	texti019.xml	grammar	tense
15-17	er	væri	ind4sub-verb	17-1	texti019.xml	grammar	mood
15-17	er	væri	pres4past	17-1	texti019.xml	grammar	tense
15-18	gefur	gæfi	ind4sub-verb	18-1	texti019.xml	grammar	mood
15-18	gefur	gæfi	pres4past	18-1	texti019.xml	grammar	tense
15-19	gat leitt til andfélagslegrar hegðunar	gátu verið andfélagsleg hegðun	agreement	19-1	texti019.xml	grammar	agreement
15-19	gat leitt til andfélagslegrar hegðunar	gátu verið andfélagsleg hegðun	wording	19-2	texti019.xml	style	wording
15-20	einnig hjá	NA	extra-word	20-1	texti019.xml	vocabulary	insertion
15-20	einnig hjá	NA	extra-prep	20-2	texti019.xml	grammar	prep
15-21	rofa	rjúfa	context	NA	texti019.xml	vocabulary	lexical
15-22	NA	þá	missing-dem-pro	NA	texti019.xml	grammar	definitiveness
15-23	,	NA	extra-comma	NA	texti019.xml	orthography	punctuation
15-24	á sér stað	nær	wording	NA	texti019.xml	style	wording
15-25	til	–	word4endash	NA	texti019.xml	orthography	punctuation
15-26	umönnunaraðala	umönnunaraðila	letter-rep	26-1	texti019.xml	orthography	typo
15-26	umönnunaraðala	umönnunaraðila	nonword	26-1	texti019.xml	orthography	nonword
15-27	því	honum	agreement-pro	NA	texti019.xml	grammar	agreement
15-28	umönnunaraðilanum	honum	noun4pro	NA	texti019.xml	coherence	pro
15-29	í	NA	extra-prep	NA	texti019.xml	grammar	prep
15-30	stigi	stigið	missing-letter	NA	texti019.xml	orthography	typo
15-31	til	–	word4endash	NA	texti019.xml	orthography	punctuation
15-32	NA	aldri	missing-word	NA	texti019.xml	vocabulary	omission
15-33	6	sex	number4word	NA	texti019.xml	style	numbers
15-34	, það	NA	extra-comma	34-1	texti019.xml	orthography	punctuation
15-34	, það	NA	extra-word	34-2	texti019.xml	vocabulary	insertion
15-35	frá	NA	extra-prep	35-1	texti019.xml	grammar	prep
15-36	til	–	word4endash	NA	texti019.xml	orthography	punctuation
15-37	aldri	aldurinn	ind4def	NA	texti019.xml	grammar	definitiveness
15-37	aldri	aldurinn	dep	35-1	texti019.xml	other	miscellaneous
15-38	aðskilnaðar kvíða	aðskilnaðarkvíða	split-compound	NA	texti019.xml	orthography	spacing
15-39	umönnunar aðili	umönnunaraðili	split-compound	NA	texti019.xml	orthography	spacing
15-40	kemur	koma	agreement	NA	texti019.xml	grammar	agreement
15-41	,	;	comma4semicolon	NA	texti019.xml	orthography	punctuation
15-42	t.d	t.d.	missing-period	42-1	texti019.xml	orthography	punctuation
15-42	t.d	t.d.	abbreviation-period	42-1	texti019.xml	orthography	punctuation
15-43	þau	þeir	agreement-pro	NA	texti019.xml	grammar	agreement
15-44	NA	hefst	wording	44-1	texti019.xml	style	wording
15-45	, það hefst	NA	dep	44-1	texti019.xml	other	miscellaneous
15-46	aldur , þá	aldurinn . Þá	ind4def	46-1	texti019.xml	grammar	definitiveness
15-46	aldur , þá	aldurinn . Þá	comma4period	46-2	texti019.xml	orthography	punctuation
